"","iv","dv","m1","m2","cv1","cv2"
"277",58.0861927284629,45.1657185244659,67.0881417167475,55.0900163712718,57.5446985849925,59.6515461613254
"278",59.8658061395456,57.0350119806996,48.7895434074003,59.9060221756188,46.0446213454538,65.6168460211253
"279",49.938292039093,55.5438281075286,59.2100138276337,63.2920814206471,40.0437782630258,46.838880579551
"280",53.1905235793191,42.1733932922194,41.589412367634,43.933722772439,54.0213188104238,40.8267933912725
"281",39.8817809725816,41.1081088287117,39.4888136391766,55.0732698549201,46.9167979058083,65.5722150429562
"282",54.7016754772639,41.09939529768,46.4725069086128,52.2529786167579,62.1538990127962,46.0053177750175
"283",42.990296683709,48.7172664615728,38.0694445065065,50.5856235511668,37.2630092660473,54.421554629458
"284",58.1368286252649,54.9998118105392,62.1628945205126,49.0797438323422,51.6421046614143,57.8120923510192
"285",41.8856921600723,33.5113680717614,52.9564967848087,41.9573939598541,43.4985287806175,35.2033998561872
"286",53.1939748709946,61.737056345926,59.5051889389393,61.7761936784691,68.3224433336532,55.1409650722149
"287",41.5347734683638,36.1864520167265,42.9603807385992,42.7840194777042,37.0839673457909,41.7500378332816
"288",47.5423682087127,46.4069456330969,49.5305298433394,46.0267843224187,59.3585475879639,41.340622303646
"289",34.4714098889454,57.5392117120182,50.4996089020805,51.5191741062552,60.1589371003019,75.8007784938081
"290",51.2843403292575,51.6660971193785,56.8769148606259,42.860129327698,40.4994793648253,33.9671932112859
"291",59.8544338940487,54.1215800743434,57.3025941990531,56.4748971643955,40.3925499223559,40.6784430476827
"292",51.8324752306719,53.363336987493,51.6818753376727,58.6281016797109,55.9349979285373,33.6583536651966
"293",32.3377078656954,49.8506136599257,35.9500438123783,43.6926628352077,51.2450862797159,61.4526199164209
"294",43.7946630338406,43.4062911772996,49.3759823906777,39.381676129081,43.7862554990252,41.2672952061607
"295",66.5604303699874,49.150124819525,55.5532092587527,48.6879764419156,57.7666384968256,48.4237720634993
"296",68.0980538558388,49.2380651869668,53.3120741102068,47.9820785766744,57.4056792537479,55.1190820770656
"297",38.2496323198786,62.7120765882726,54.7567965119537,58.1891614380693,50.7742881600744,61.8477431013477
"298",46.3329674117236,58.7865462930732,44.3247645404017,54.0660773566773,51.4751253396822,66.6262494013238
"299",53.5362544892729,57.0926374890655,52.871760131946,52.9463831536505,46.3012703900267,35.5996333233065
"300",53.191562208679,52.4671620251658,54.372839422238,49.4382509502393,58.0386771539936,50.718381042586
"301",44.200430109806,53.3630107294979,53.9871006161898,50.7139727053033,65.7878663987993,66.0026127461792
"302",40.4672129805309,56.6192730034458,48.3907115695091,53.3997059651117,58.6155881109432,60.9024282511803
"303",48.2057141305438,56.6192050990281,61.1215775420586,59.3181645316359,45.1370758950793,55.2954993303362
"304",60.098082149443,52.9000692038656,56.7100533471444,63.2205208739769,63.0654387231835,54.3986905217018
"305",50.2362661492141,52.4145314062381,47.1636254487424,41.5610504050301,50.4498968445614,71.9439783890363
"306",43.509717804161,53.9362094488827,48.0189563366783,51.4712197077315,52.2499296944226,62.1259811758189
"307",44.9562577795181,48.0335812246435,51.9972785854627,52.3511572320195,39.7192035235781,44.1666978765073
"308",66.1439149545836,42.5655545399474,43.3145131328097,36.9863092346454,55.7081861205492,48.7730320126349
"309",45.5304018874434,43.5132655762431,47.6387764468952,47.7849647770623,49.0151214056831,38.8427177120323
"310",57.6317676111331,40.0825522629449,53.3018612955492,48.0072657148514,25.2841255647451,47.5477123088656
"311",64.717186861858,45.9579238779522,54.4552695013552,44.7747638017683,55.6839467274182,46.6520277850892
"312",54.4366490368742,56.1485594008836,52.0828708336701,52.331452835054,62.5917085975894,37.1733699432864
"313",45.7827812992981,51.0173052915913,36.3622743584769,30.1902743942279,48.7445740333553,57.960437920768
"314",49.5999837379393,56.5556728262173,51.9174112036423,57.2022116755291,57.1349937537928,58.2345639961016
"315",45.0772003177211,58.4909940245884,48.0490561838952,58.1876043694597,45.3708579598245,67.8880270166576
"316",62.2771711731275,48.8030049790627,51.9562974646528,58.2907550770506,32.5251676783133,59.7557436844736
"317",48.5044643475561,40.3812573534231,32.2152734034794,48.3666863511974,40.5637175301855,54.1202520268639
"318",65.4998338398246,48.4300746845628,53.7326571145428,52.979257890456,51.7748128585513,69.7493733334156
"319",44.3838746461869,51.0878935517364,48.4628010867883,50.3491331739015,38.6707135242335,40.4885707138191
"320",43.5288274936764,46.7924868070828,46.9845663908625,48.1122455139523,54.9537027432585,55.679523531378
"321",51.4313215905043,53.8871445058678,46.9203440624729,44.2046473387876,53.1759900613616,45.5800840053393
"322",50.2418864799105,53.2836093145394,52.0266263202157,52.0595336918366,59.6594169429393,32.3796991031479
"323",44.9554847541913,46.8852554767076,42.5192567094203,51.5158053137143,37.5541868929431,32.381738789338
"324",34.1860319006966,55.2095437775316,47.8700990441954,41.296997357022,61.6573172876964,48.0069361425427
"325",50.3006642125542,46.1730882062745,55.0746599361805,50.528896769093,45.5545955778014,54.7469267727176
"326",42.834233009293,42.3320668997633,52.8789536752064,49.1178109193843,30.9959339262544,53.5999538558883
"327",60.8261095547612,53.606536379825,59.1235214440962,55.4697935892875,50.0806025863378,48.6763147277911
"328",40.4731454506071,49.6217175833581,44.0764949199427,42.4558311399259,55.7266975469621,51.2107844105611
"329",61.2648272900916,42.8496215302986,54.356249946622,57.5032222695323,63.1448980047577,49.6180618652305
"330",43.5095698262088,49.1752247546301,54.8742681606526,48.9397448055139,46.3196011677296,41.2709402724539
"331",52.9247007840673,43.1237837013487,54.8355320649249,59.5550990113575,56.2269573040028,42.028921555582
"332",58.9870272440274,50.6141075819346,55.6761090935746,49.2012564758411,55.2950216510583,53.2347102521106
"333",44.8125764320813,52.5691684256254,55.6001088385604,59.4948470922647,49.8769125612933,66.5605831529332
"334",55.5443855234513,45.588942760498,48.4566791581627,47.3651686268702,72.142676098588,50.6375015110774
"335",49.1202632881599,45.1254349950243,49.7996849448727,53.8025485166982,49.1693693856849,72.5298948645765
"336",38.6478707059248,50.2355130673709,53.2682022981934,52.9712686434501,46.1654040995589,40.561326508716
"337",47.299203890001,43.1182372297212,47.4209433885942,48.4208674292625,42.7876007665529,53.4317802432082
"338",66.1978987753494,63.9454404030677,57.2891495789122,61.8846750995893,50.17743245761,51.8411953937326
"339",47.8586882630336,54.2978268604955,48.2634359215481,50.4101056104089,48.3813581178058,47.6024129996533
"340",41.8221753707504,62.3958062500445,54.1324537131372,54.2062926261667,40.6479922706113,58.5180563223761
"341",49.4597707591839,52.2317236718186,50.5964641978793,49.3852706871316,41.9411918682488,37.3103874868834
"342",53.3014160985787,54.0732992197105,51.7240081939197,48.2528590685679,60.9475751356408,48.5114605836723
"343",59.553246146574,71.4764517604491,49.7339658075616,63.1442702436595,54.9363011349706,50.234388559618
"344",61.4395987779244,39.666201598889,52.0650618696464,49.5581179571066,43.0445817472081,58.6063263527795
"345",51.0052239837506,36.3295467488419,40.9868043390083,47.2575480293339,51.4072769930935,42.0072601972929
"346",61.6457524565738,45.6696016041965,57.1158202272781,54.8343410947338,47.6560083420387,21.6346727830256
"347",42.3574005220085,56.8205278333594,52.0297793664108,51.8545559107072,46.5683166157761,60.722458639509
"348",26.554865953097,42.2007198623717,32.597640523924,51.6126963624817,47.4939668905526,59.7413863326849
"349",45.2831657447046,57.3584514829957,50.5213946697086,43.1945810411444,45.8406822376553,60.5385557723761
"350",44.8414451049261,57.1461315756258,49.9101934269646,47.8784913713312,55.2166447144691,47.9059508615287
"351",26.8396384849744,60.0965457725463,41.907781394231,39.9395876516237,36.1638273113733,24.6608123214442
"352",55.6247175696953,36.4746457960798,52.6786626885511,46.917120124799,52.3680831412411,53.2438137784089
"353",42.1622486057762,46.8307795944766,56.6744990077087,55.6305439439419,61.128040026631,65.2923093464334
"354",47.7394601377183,57.1049731712505,51.0938265205631,55.5075399942117,48.6710156142035,45.0497446062745
"355",34.1289701234596,56.5475635723982,52.0624637866648,67.911935835397,50.1084935817585,42.5007944852109
"356",55.4752420186832,57.3278070988195,54.8961989326342,54.972855817483,38.5216481238534,49.6189938964579
"357",68.9122701735548,44.4214588033388,60.4888496438615,52.4278802478921,62.7859540086923,51.5369917984008
"358",41.2192288977596,49.2947363071593,43.2492668284346,41.2717547750092,54.892437685868,47.2031479551382
"359",48.8744108895521,54.2857289742127,65.6952088503468,58.7090310203004,41.1839103223183,57.3872103500458
"360",69.4871306497599,54.1364133668494,57.4359558057681,58.5406764688418,57.6104396924165,62.4054859264869
"361",59.3381633220773,56.721394793814,50.7504101216683,47.7320588456837,44.0063865493983,42.2037794794023
"362",69.1305942169705,49.0712995570101,59.946740586306,55.5825819719488,62.727696005998,52.650495894487
"363",49.9476594206806,53.086325682529,52.4341448388998,52.4407987941521,64.0752211078352,50.591445263956
"364",48.4773995107836,42.0115707492474,53.7334353410472,49.090499265559,61.3212845627391,38.6015661733908
"365",44.9036834282088,49.7240950685863,42.4719259250487,51.6694117915854,61.3760350670324,64.0524178999936
"366",64.3457370342612,37.3683092709395,54.9151842645871,43.3870975975346,60.7631096407089,54.1101383317165
"367",37.1416146766701,51.5746899459445,54.302405537908,63.8637826003918,50.1858310110143,61.3299332536587
"368",53.0731421525502,50.350865110236,48.3317506427635,49.6572079766069,31.8103625386346,44.5663843442455
"369",49.5368146672262,56.2569103325417,47.6775827882271,51.6307389504764,42.6593687464211,47.8728822370576
"370",72.5184180012688,50.4832652376513,62.668700845843,55.7121961689406,60.5099707912007,47.610740066923
"371",43.9196627139029,46.2001660794415,43.931654201359,39.6192481513301,41.6302292675626,55.8884710840556
"372",34.9071183014896,58.0114333749327,50.7699193409794,53.8515096611504,43.4130141162989,52.3827252625207
"373",52.3263176950858,40.7576275978545,53.4653368115981,50.6977632613034,65.5362114750652,63.6858573287737
"374",49.6035130394891,47.5140566892003,50.3787034842384,44.0186805738892,42.5783005510593,46.7654760165732
"375",41.6087493249465,48.6756430381738,37.0932157661969,47.1347080415907,57.0328923925715,47.9419739207144
"376",51.3229108824416,51.754884874342,48.4461622675184,37.6824346291913,67.3247893960239,42.0989192762015
"377",47.2447525329406,55.2074268395203,61.1036769197283,63.6559121422665,53.8286355580572,46.9913979776741
"378",43.2124135873197,41.8552529378868,45.5695345013744,42.8246872525195,59.9473900467411,46.0119234711221
"379",55.0083593177583,39.3115823960621,55.9296164249965,51.6311635162233,51.0851053237279,68.097043061288
"380",46.6833768799321,49.5064690334143,43.124865050156,58.3629153759646,52.2769925436537,38.8431905334054
"381",31.6501974922747,50.9239148039063,33.1158607613856,34.55708877924,75.9277726196975,60.3671143043759
"382",23.4825875162732,64.753192159963,43.6494258244057,57.5274329772686,35.5294904042763,61.7357458312996
"383",44.1941782791558,61.478286228262,56.3736320894448,57.392210490905,53.4335806298625,41.3254931382304
"384",64.5418687087119,46.1469917143271,46.5504656271805,52.918686545538,36.370034072312,42.6363628124907
"385",58.3812937996469,46.2758801849278,58.4289330091872,40.2360535363927,65.2063894431682,46.3180609130663
"386",62.1505358044614,56.4807473764534,56.8458091458547,51.2843540871069,49.5950061921008,56.2832396040437
"387",59.8250544273279,44.3100019205323,51.7328979057763,42.3274312743337,46.4678812912184,45.8279855654476
"388",53.1576402401843,44.6685863675579,61.7587659965707,50.4522309061616,57.1967528605151,39.039921203531
"389",34.9293737228368,48.7586824892351,37.9408797203987,47.8080341294272,70.5859353088747,61.488297620837
"390",52.0556978716628,42.2306977711241,50.117643355614,44.7468438239651,31.9487240195755,51.101962144868
"391",65.9722809034381,44.3772369799963,60.3999456406038,60.6865928775361,21.5479173257929,38.2476506147105
"392",16.0393646542564,41.6112803183142,29.9209017331056,42.2619094640823,48.8145734778631,58.3808834708902
"393",42.1864771569792,55.5423842913663,53.5103976975088,41.8845346417955,26.6438605394421,48.2828875838681
"394",61.0246464075191,57.4591912654055,53.7249382714007,56.6245503946235,58.1412701517953,51.4524139780246
"395",55.2874501944529,51.873824543614,59.4898699043558,50.1779859326812,48.4240998875492,45.199070982832
"396",57.8939440351485,46.9890839003896,53.0177967175094,44.9853837527682,37.2040191954502,58.7052563899758
"397",54.5709950585608,49.6069485259073,47.4177652237033,56.0672948481345,46.3175839434422,42.6959133975895
"398",55.3883311565812,49.1411346681555,44.1122434638314,49.5518296923196,60.3410503634162,47.9048994034148
"399",50.146431224111,51.3855740741127,41.8201771354134,49.6913956071997,45.2194005310665,60.6559159302466
"400",40.8351086429691,61.0360681325987,45.439700893344,50.0735733883891,53.890728786935,64.7733324836137
"401",37.7318490923235,46.4051865102597,33.0550838817464,39.0360277637935,62.438155595732,43.0776384421329
"402",50.3615286813022,48.041459646227,40.7872002480123,46.4229755646982,51.1610420396464,53.3743085774412
"403",45.7860688642861,53.6938541668279,60.0906369606209,52.960420151616,72.2954950810941,36.6134532994977
"404",41.006355915371,54.5094791187295,45.3326330245146,44.2325270857992,53.6177273918395,44.8901415156507
"405",54.1744131748656,57.3091758022802,59.8154893089148,43.7757792953858,43.6890991349306,57.739819606198
"406",51.5344473686401,55.6610190616413,60.5077312302851,57.0736690030878,66.467781891876,37.2846060927572
"407",64.6328304519325,44.899423008044,56.5700396043348,48.6251895789602,53.7378649080468,50.6296747304289
"408",38.7849750267446,55.1065292326535,45.5357137087235,56.1227716670474,34.5611007544,51.2220281152372
"409",44.8221191694498,51.9850613343774,49.1075083433278,55.549783317592,44.8909569130104,56.2538268128019
"410",49.2505291166148,45.770978691594,53.7786486870301,49.7202493131502,61.4870093595012,41.5923488738409
"411",35.9220991856092,42.3426464330066,49.1755887440301,51.6199196313236,42.8113027933277,44.357646061751
"412",47.1529413188952,55.183280568091,36.7699730489015,50.2821620427683,67.378226082064,60.5514746646663
"413",42.9182882178662,53.4967649806237,47.4516912156666,47.2734232025245,52.6747575010754,45.4915378206969
"414",28.5236099886248,56.4626543207115,45.088023636609,66.1700630986453,44.4947579669453,51.8819362543422
"415",47.1616283938864,46.6996940979875,47.8445404712342,52.5257452485087,53.9162985378127,60.326320846771
"416",44.6592783602391,48.0300749850843,49.2182684906864,49.1271120234329,63.2923582506416,44.4531286078278
"417",61.330101941542,45.7945698271388,59.8864656233671,54.2856369307327,41.9839705229018,51.1884949190656
"418",43.9593107715234,45.97267487232,46.6980457160706,48.4472982741093,56.6731452366781,49.0611290922988
"419",55.5751159559247,54.3179921232791,61.4531402445927,62.43531455914,55.9168878953778,37.0917920808676
"420",51.4262929325509,53.9375810421905,53.2862333022449,58.7744518377208,51.235869829828,46.0383110079944
"421",37.6313978515468,47.6017636758739,35.4783936251955,45.0058335861485,45.3776243799741,66.8077611368574
"422",53.7414397250319,53.185145338024,50.3735841378104,49.196311191282,43.1107446721861,63.670739448825
"423",48.9391387653355,38.0001574426366,52.9814623149079,54.7288633250055,49.464787322263,49.9863444894348
"424",51.6606198650905,61.5634108027846,51.6403226466178,47.0794244908885,44.272934975859,33.1738796014465
"425",56.5803484834241,60.2054546900702,44.4002413158147,48.1000005423162,52.1375633645251,57.9396678530208
"426",51.1396291997139,50.4480024903765,39.1521366097375,44.5436731024434,53.5980318859934,39.0834188130692
"427",65.8515916403119,39.1044329080988,55.9323546071364,43.8724758879142,72.7695732166317,46.8940560809003
"428",51.1555344044332,54.0781366102239,54.5860553648908,48.4545540537232,45.5970858824694,40.2254526648834
"429",37.4600096071648,31.6644255224572,40.735999470233,39.6415356551082,46.8102865078774,49.1396838584981
"430",57.4186477930074,61.6488861603705,55.2335227300999,57.7356136324702,48.4738782429685,49.6602245798118
"431",37.7709838500015,52.5990066162975,48.5929399756475,42.4021035487903,48.6811070024231,42.032308165132
"432",30.8110586823789,41.4103660298018,48.1721800273116,48.5483424878289,54.4619721861217,54.9225663768649
"433",41.9006361007921,52.0218467386409,50.2849694963031,44.2865657716288,72.4976919884358,39.6126751189443
"434",42.5532277121472,49.4504556213785,48.4929637577995,49.9659915002551,51.8181852011839,54.4236247221417
"435",43.924940773068,48.0141799840792,38.173954084197,42.429734950957,47.2913658429567,41.8641019837198
"436",66.0675956606494,54.8731601568002,53.3782693756966,65.4626563581573,49.629267814242,53.220100685151
"437",66.3559944628363,52.7133262798661,61.6920709086809,52.6846397749246,64.0637562902228,52.4324120887366
"438",57.2609109669849,59.0590139100964,55.6155647020828,56.747433861282,47.33309786498,34.2595867066222
"439",37.2616507495654,44.5669484467924,39.5172348787074,48.1191033853153,37.0380447462715,47.4100132043972
"440",50.2314655543334,33.6924604761621,52.0066530910426,54.8767825966674,47.5099453555766,39.6536285525415
"441",54.8712123382648,62.519027950498,51.3846978718273,56.6952641720997,38.1125947336351,42.6795865044193
"442",48.6297249673027,37.8087998894546,57.0377399364535,49.9008270896015,46.9073945636114,54.2947221712073
"443",51.7174548245601,50.1026311653459,50.4829257381522,43.3922970360733,55.8919953662884,42.2630529629575
"444",40.5520608510001,50.8602680938747,43.8918101596324,51.5384407385153,33.1640788524377,55.4669545757705
"445",37.1237969399379,48.828100393492,43.2867897845191,41.7579817531139,44.6934618134283,45.6909507106501
"446",64.0776573875103,60.3788792453815,50.3664558704814,58.338180701694,49.8331590791407,58.162419564555
"447",52.6737268905316,48.8500612037394,58.8259993392525,46.9692086465392,51.8973685790151,58.0908453191711
"448",45.9160235785399,46.4681420452236,49.3575365530613,34.3571010570198,63.4757691898234,64.3001150018129
"449",53.2527121991694,41.3158458234024,47.6818424253988,42.7243554774388,61.9532024763734,85.6077457730349
"450",70.6248097311935,51.8434509538695,60.6415472972865,51.1519753634023,43.7982828001136,52.3350323345633
"451",53.6266695566395,55.139075825677,56.6043805754077,64.0372674565898,48.2481099906688,56.4370720125657
"452",64.114046447039,56.5785809420553,53.1141437673993,56.1895729909896,33.5285219833355,59.9127347541648
"453",63.6754431457543,58.9772284095904,53.6372439217235,60.8936906877698,36.679270999244,64.408463256121
"454",45.9282385287846,44.3908205229935,48.016167324463,41.3228746805085,39.9031944444022,60.8755463328941
"455",57.6254173088585,43.6263263236823,41.0389337958291,53.1036363343002,52.2751284042387,36.9769164628155
"456",43.4879917696828,41.2144969574679,48.3278152360178,45.6831953992656,42.1010843023962,50.8278706670742
"457",35.2634422053168,46.1784197214329,44.3607502472208,52.9457663863427,59.4364806644502,59.6155171250271
"458",37.9833420359489,45.7237176741131,43.6211016216146,35.7877386129971,53.4626097188039,63.3753353593951
"459",48.5127952186991,46.7990898086491,43.2779585375458,53.216178813506,63.637663943923,46.9100166170211
"460",67.9706242855231,52.0603031287058,63.5803923348188,53.6190412091281,61.0482445945345,51.1253272930023
"461",51.0480871785557,56.2746392629863,47.6736898441691,47.9514852565385,51.0188234898138,29.9860549911396
"462",41.9716202664852,49.9425004780659,47.6004715838697,56.9872677822537,46.9841436691669,40.0771004956471
"463",52.3037496416367,57.0403523190252,63.5982254308623,57.6211795214681,34.8936060868562,69.0874143751163
"464",56.9797519321809,48.9394898717242,49.2408986005539,50.3007812588998,55.2900707580601,39.8383443292094
"465",37.0479826805412,48.3244823931278,40.8067657079418,51.2632595736782,48.7025409332238,61.2376262979636
"466",39.4531978202234,44.5228428744273,46.7045515736781,43.3483142759439,53.2594537705965,44.5920014125772
"467",30.5839251032493,45.5952037787648,40.5212203717042,38.2194777570523,47.8421927213067,49.0631309671687
"468",37.3043940699628,48.3911833260749,41.9655789927793,53.2878771594106,65.1600368457984,49.3424134217232
"469",41.1256118918389,59.5942611073397,48.9088739930642,58.1040565013468,56.9125619705322,43.9587302348661
"470",47.0808423729681,51.0764157912861,50.2084756539084,53.0812366308195,56.5618716164551,37.1308926266913
"471",64.1009405297303,53.7517436753646,49.1926224119882,49.6300417064382,41.447734512582,60.3804376364378
"472",58.8864143026394,62.2585865089147,45.2700605944249,56.6268425827407,47.2093972384605,40.450484897244
"473",52.7297431969026,54.1588121497382,54.6812967274352,52.7659386781971,42.5762762477297,48.1670634172087
"474",44.3335853397381,40.4134714048056,42.6966222830088,49.4153261376373,57.7749283743079,48.1203103387124
"475",49.5979306256343,41.6592067332635,44.1066218899696,48.3515508768727,47.1075964747408,60.4246347945
"476",55.4761224530106,51.0784863044144,59.6077574052396,58.3578036365121,56.6624599023384,45.1066236587694
"477",44.9596667839446,52.2250584002758,48.4397716265955,42.3442977963932,30.735368607896,55.3610279571813
"478",60.590701295588,47.1385241232571,50.9988430724265,47.6208507941634,51.7674902037937,50.531554290624
"479",60.9745356643579,49.1844318751511,59.0310429823082,52.4103006563493,39.0531528322896,47.44658441978
"480",38.3349537037441,49.2938151439094,53.1597846244746,41.5445495101249,51.3939769112346,56.2058152119151
"481",42.5308868991394,52.5958958425056,52.9230146043114,55.8019565675483,57.0786564170046,34.6127015130021
"482",62.0673873333927,50.4323607322333,48.75662586924,50.7992132983426,44.3925395247469,49.9962651004183
"483",33.1278011945665,45.3260911720385,39.6149463235163,41.5882506741858,49.9481294052271,46.7994837226355
"484",54.1970989490633,58.0132566025625,53.5791959126665,53.5377072662168,37.4026682671866,53.7340638716332
"485",52.334987616388,48.7683015378149,42.7458483946834,48.1341105982833,43.0055948972693,39.5820519207017
"486",81.9590119785739,51.9460931784617,60.4918071142636,49.969297898953,31.2374277544129,54.3071831000399
"487",22.7031965877305,51.355754624983,38.9955221881817,45.9789001948687,48.4703115030467,41.4168083720518
"488",41.5920419857595,49.5191679927234,46.24430800231,43.9483044954513,46.6517773758168,48.3502925379319
"489",56.7402866865046,53.723756416043,54.0367091877722,54.8299095410256,59.8665070860624,54.6846345291352
"490",66.7432650967139,41.5836551869449,57.7963990387589,44.7762376586145,54.5594472235805,52.8002949361451
"491",58.3968708384049,65.4343292428404,58.7027157887369,54.4516534436839,49.8076445554198,42.0757851310865
"492",35.7163156444481,54.1579368958641,43.9680951888587,52.6581083067089,55.293814402712,24.9518217810287
"493",72.3938816916782,43.7702521304166,53.9784039835808,52.816880661818,42.197698174332,60.289348580953
"494",32.4273377589825,56.6682349143555,42.2447605166423,42.2240754702073,51.7179736583905,54.1727552408776
"495",38.8698391209534,45.0785761789515,44.2899873877723,41.2081241674543,33.9094320832364,55.1210080600766
"496",49.5685960938667,54.9361540537966,50.0649758078232,40.2900471274509,33.248489091366,56.6039995329357
"497",72.255869089066,59.7087607875559,67.7882888204835,59.85286212765,59.425149275922,68.83805636981
"498",55.0631658733822,49.6034628064859,55.4252266997051,53.2745304044993,50.7957455425719,52.2220447021809
"499",57.3039605143577,52.6754620104459,63.6590663575315,55.8114846857304,64.1140206718487,52.5002886179915
"500",67.2807759473682,49.1008941635916,63.5965974858756,59.5913332820418,48.2963908775566,51.5145729974164
"501",59.8477996831456,37.5411054815572,64.7035670451456,47.6840013784041,36.2318965483242,45.4260355692426
"502",37.7526212403573,43.9321809383167,36.9137550967642,48.0007577250646,41.0057963879652,49.309675122184
"503",57.0972621806583,46.9585474010066,48.594264962265,41.5061137019717,65.4358338788558,47.0061448678908
"504",48.9078000742194,46.5961636028739,46.2254139543628,46.8024335632776,31.8085763964448,45.4309394524524
"505",67.8260789538833,50.1835589382208,55.269945019037,39.4782967229978,41.6530104383342,56.9456294241766
"506",47.5655532039702,43.6992345591914,46.7691452672181,39.002029697779,62.821658455835,51.415795711284
"507",34.7289297774539,40.8524731343134,46.6427279615427,44.3146999001846,48.4468412841658,40.9923361571503
"508",54.9183437146662,44.6879828242497,44.4004425892797,49.6006232523964,32.1162053477178,49.076898943838
"509",53.5450366092699,35.9644885355181,48.2532236644711,50.6548666594502,47.0090278352046,35.5208466485228
"510",49.8237365236962,56.915376928068,46.5886092786872,54.2497399575857,54.4696151136131,42.5549679246996
"511",39.4344967788278,53.0460724673485,43.527166354235,50.0652956607096,60.67308412976,54.4661353100711
"512",41.6108533392173,51.434449468836,43.0179414498006,49.9342907773739,40.130398767156,58.1587407678223
"513",49.8737428350957,49.5632827648374,57.1682595572343,47.0948600752149,68.5707765802524,57.45280932191
"514",60.3811014600433,51.0635087936971,58.7656799844502,46.7114806604129,49.8611733931387,54.3938639909289
"515",46.3554228609494,44.7352589877514,49.9722752838279,46.3869482210597,55.655593348238,56.0328546758322
"516",41.2855052781461,35.8271154963452,38.0240332629263,34.5592470052258,43.9770259555928,68.8741240493961
"517",22.957969745533,51.1978624059409,56.7858342178493,52.164048557443,62.8512367047536,43.3721439397199
"518",54.9424983654065,47.6679223549157,57.5871538903125,51.6391071528071,63.3601685013132,54.0217729261793
"519",54.2734032499911,52.9812807036219,59.1126684303516,50.5664117496882,44.4361070101618,68.7153417030474
"520",63.0919086010968,53.580393321872,43.8884551096504,48.6689135612608,42.8334882306428,34.8593739816442
"521",64.667226423107,40.220266070906,54.5309828105352,43.2226544611284,42.4097831495578,50.9231375326708
"522",48.5694393370538,36.7351755733933,54.036540904987,40.2227476366974,65.6851089568209,50.8287403338408
"523",62.9851372621074,60.1985916534629,57.5217768544201,56.4361341119517,55.3546357050594,45.7154053674277
"524",50.0131354755592,41.0706218362918,53.6600523795737,45.610264653254,52.0941220092167,35.6895555929334
"525",43.2358992431442,41.097817845083,50.8374713469156,45.0761313469813,59.9247324270239,53.6447635496682
"526",41.5180340311453,47.9808319237646,43.9963690927454,44.9270705453964,44.6274987784908,50.4369287579648
"527",46.5305889959256,39.488212311005,47.1076162073762,44.1970676877212,47.318271802725,36.3786859164317
"528",52.2747944302707,54.4444291849696,45.3523014697684,55.5287775672373,59.2900755665193,39.9774988427619
"529",49.7259859638889,48.9591657050768,56.4150092050762,58.7344770565067,34.4173309527881,51.8865241173627
"530",52.0087779058503,56.3530283694704,39.1397558669149,45.9565227617732,56.4991826547118,59.8793947656274
"531",51.989426718228,40.0148493748265,49.1120480572731,48.3825263782929,34.8847385263465,45.0850465915021
"532",57.1459935608369,54.1303719953472,57.730862764363,49.4139320937032,41.3468013362728,54.6814489660047
"533",47.2681822511015,49.5881221245871,47.6610507783924,55.0371158293311,53.4768463766127,38.7241528268257
"534",66.3534745793173,65.5635148276897,65.2459337515279,57.5340184562392,48.1390496348286,46.4504091715755
"535",54.3769388647964,48.9386158958244,56.7997346148508,53.9968209839898,55.9534629873609,52.7548591980647
"536",38.0646414925092,38.5327189109434,40.0314296642274,37.0347529261256,39.1173080556617,51.2982974752318
"537",47.2335019580082,48.4102415745423,48.5341339429975,54.6798136715881,46.2063922675462,33.0421400841817
"538",55.1588305053512,49.1924982527968,52.132719121639,47.2324566524344,48.6619484993549,51.0700379528221
"539",45.8894466791366,49.4913244387958,49.9704473800053,52.0371321610468,52.9389374477953,69.4598348666199
"540",53.4499504947257,45.8196728897219,48.2110171623498,49.5826631111726,41.9878569032519,42.2953304492197
"541",54.3439586083114,52.2598091714115,48.0351403951243,57.1198190338175,73.0573365422277,66.92485274097
"542",63.0347768300503,54.7561260486775,53.63967564189,59.5526118993036,39.8491794317693,55.5826334853078
"543",43.4830408926692,38.8181418493648,52.8672993831003,58.9623689788281,40.5748173642967,70.6635586348982
"544",49.8311913767201,41.3649384549136,56.6741400720019,52.1468173076489,48.9286572565405,50.0390200210901
"545",44.3230754470641,38.7995860607259,44.1081118967304,46.9619509476336,38.6865928138911,62.9237848353413
"546",38.7286713023672,54.4618457230613,45.8234088827771,48.9073798642476,44.8142630394798,63.463474543609
"547",31.5102968882097,47.4177500665182,36.600168157975,47.5726129363402,53.1935405709019,52.0726916627432
"548",51.9552905518189,48.0462734091999,46.2330432458922,48.3155046973297,55.991699720372,67.9779384093607
"549",56.0156522519559,55.3807027650232,48.7376460137508,41.5341677338344,55.6608886040822,45.1692289542212
"550",56.3915815978993,40.3030168071064,44.6562990599121,42.5225920951951,41.8524454968599,36.4111358964677
"551",36.1000718253792,57.4707329644337,32.3955386268487,36.4162072949168,53.9338501340806,59.5367231066946
"552",38.7032214660242,46.8906439361054,50.0893013515845,46.0301845175456,48.3829266884665,67.8287386365334
"553",38.5884580516243,44.0002590062085,47.8699511016751,56.916200159976,41.2941093624423,47.771314918885
